#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKCLINC047_140063800	1261	1051
PKCLINC047_140063900	402	1261
PKCLINC047_140064000	1399	402
PKCLINC047_140064100	3103	1399
PKCLINC047_140064200	823	3103
PKCLINC047_140064300	1425	823
PKCLINC047_140064400	575	1425
PKCLINC047_140064500	1112	575
PKCLINC047_140064600	1333	1112
PKCLINC047_140064700	1583	1333
PKCLINC047_140064800	7026	1583
PKCLINC047_140064900	1162	7026
PKCLINC047_140065000	40830	1162
PKCLINC047_140065300	524	40830
PKCLINC047_140065400	1877	524
PKCLINC047_140065500	982	1877
PKCLINC047_140065600	1524	982
PKCLINC047_140065700	269	1524
PKCLINC047_140065800	657	269
PKCLINC047_140065900	1478	657
PKCLINC047_140066000	682	1478
PKCLINC047_140066100	421	682
PKCLINC047_140066200	1310	421
PKCLINC047_140066300	887	1310
PKCLINC047_140066400	1667	887
PKCLINC047_140066500	2014	1667
PKCLINC047_140066600	126	2014
PKCLINC047_140066700	1166	126
PKCLINC047_140066800	760	1166
PKCLINC047_140066900	2471	760
PKCLINC047_140067000	613	2471
PKCLINC047_140067100	3754	613
PKCLINC047_140067200	2205	3754
PKCLINC047_140067300	739	2205
PKCLINC047_140067400	9787	739
PKCLINC047_140067600	1356	9787
PKCLINC047_140067700	649	1356
PKCLINC047_140067800	4702	649
PKCLINC047_140067900	353	4702
PKCLINC047_140068000	4971	353
PKCLINC047_140068100	10252	4971
PKCLINC047_140068200	2636	10252
PKCLINC047_140068300	286	2636
PKCLINC047_140068400	4435	286
PKCLINC047_140068600	2455	4435
PKCLINC047_140068700	484	2455
PKCLINC047_140068800	561	484
PKCLINC047_140068900	900	561
PKCLINC047_140069000	4695	900
PKCLINC047_140069200	3914	4695
PKCLINC047_140069300	1838	3914
PKCLINC047_140069400	408	1838
PKCLINC047_140069500	1556	408
PKCLINC047_140069600	3359	1556
PKCLINC047_140069700	1310	3359
PKCLINC047_140069800	1553	1310
PKCLINC047_140069900	2776	1553
PKCLINC047_140070000	1254	2776
PKCLINC047_140070100	1104	1254
PKCLINC047_140070200	949	1104
PKCLINC047_140070300	1216	949
PKCLINC047_140070400	1273	1216
PKCLINC047_140070500	1917	1273
PKCLINC047_140070600	740	1917
PKCLINC047_140070700	267	740
PKCLINC047_140070800	687	267
PKCLINC047_140070900	548	687
PKCLINC047_140071000	4743	548
PKCLINC047_140071100	245	4743
PKCLINC047_140071200	369	245
PKCLINC047_140071300	2047	369
PKCLINC047_140071400	1780	2047
PKCLINC047_140071500	725	1780
PKCLINC047_140071600	674	725
PKCLINC047_140071700	1374	674
PKCLINC047_140071800	947	1374
PKCLINC047_140071900	1741	947
PKCLINC047_140072000	1359	1741
PKCLINC047_140072100	4257	1359
PKCLINC047_140072200	4882	4257
PKCLINC047_140072300	1622	4882
PKCLINC047_140072400	582	1622
PKCLINC047_140072500	1618	582
PKCLINC047_140072600	1441	1618
PKCLINC047_140072700	714	1441
PKCLINC047_140072800	6682	714
PKCLINC047_140073000	663	6682
PKCLINC047_140073100	548	663
PKCLINC047_140073200	8613	548
PKCLINC047_140073400	2115	8613
PKCLINC047_140073500	5933	2115
PKCLINC047_140073700	5738	5933
PKCLINC047_140073900	1046	5738
PKCLINC047_140074000	591	1046
PKCLINC047_140074100	3713	591
PKCLINC047_140074200	1882	3713
PKCLINC047_140074300	1207	1882
PKCLINC047_140074400	1061	1207
PKCLINC047_140074500	905	1061
PKCLINC047_140074600	2320	905
PKCLINC047_140074700	1686	2320
PKCLINC047_140074800	258	1686
PKCLINC047_140074900	1319	258
PKCLINC047_140075000	2098	1319
PKCLINC047_140075100	1351	2098
PKCLINC047_140075200	1289	1351
PKCLINC047_140075300	1189	1289
PKCLINC047_140075400	1624	1189
PKCLINC047_140075500	2181	1624
PKCLINC047_140075600	880	2181
PKCLINC047_140075700	1115	880
PKCLINC047_140075800	1811	1115
PKCLINC047_140075900	2089	1811
PKCLINC047_140076000	1191	2089
PKCLINC047_140076100	4441	1191
PKCLINC047_140076200	6117	4441
PKCLINC047_140076300	1045	6117
PKCLINC047_140076400	2729	1045
PKCLINC047_140076500	2736	2729
PKCLINC047_140076600	3397	2736
PKCLINC047_140076700	2986	3397
PKCLINC047_140076800	2485	2986
PKCLINC047_140076900	24556	2485
PKCLINC047_140077600	1905	24556
PKCLINC047_140077700	0	1905
