#gene_name	#distance_next_to_gene_after_end	#distance_before_to_gene
PKA1H1_STAND_140033500	4866	3575
PKA1H1_STAND_140033700	4547	4866
PKA1H1_STAND_140033800	9929	4547
PKA1H1_STAND_140034000	1083	9929
PKA1H1_STAND_140034100	2630	1083
PKA1H1_STAND_140034200	670	2630
PKA1H1_STAND_140034300	815	670
PKA1H1_STAND_140034400	1809	815
PKA1H1_STAND_140034500	4722	1809
PKA1H1_STAND_140034600	443	4722
PKA1H1_STAND_140034700	9241	443
PKA1H1_STAND_140034900	1298	9241
PKA1H1_STAND_140035000	1779	1298
PKA1H1_STAND_140035100	4720	1779
PKA1H1_STAND_140035200	6865	4720
PKA1H1_STAND_140035400	6772	6865
PKA1H1_STAND_140035500	1231	6772
PKA1H1_STAND_140035600	821	1231
PKA1H1_STAND_140035700	4513	821
PKA1H1_STAND_140035800	958	4513
PKA1H1_STAND_140035900	840	958
PKA1H1_STAND_140036000	6862	840
PKA1H1_STAND_140036100	6904	6862
PKA1H1_STAND_140036300	1350	6904
PKA1H1_STAND_140036400	1779	1350
PKA1H1_STAND_140036500	9557	1779
PKA1H1_STAND_140036700	2470	9557
PKA1H1_STAND_140036800	4476	2470
PKA1H1_STAND_140036900	1286	4476
PKA1H1_STAND_140037000	1510	1286
PKA1H1_STAND_140037100	2199	1510
PKA1H1_STAND_140037200	2055	2199
PKA1H1_STAND_140037300	850	2055
PKA1H1_STAND_140037400	2632	850
PKA1H1_STAND_140037500	1779	2632
PKA1H1_STAND_140037600	1317	1779
PKA1H1_STAND_140037700	1446	1317
PKA1H1_STAND_140037800	2592	1446
PKA1H1_STAND_140037900	1738	2592
PKA1H1_STAND_140038000	1349	1738
PKA1H1_STAND_140038100	572	1349
PKA1H1_STAND_140038200	774	572
PKA1H1_STAND_140038300	168	774
PKA1H1_STAND_140038400	1500	168
PKA1H1_STAND_140038500	364	1500
PKA1H1_STAND_140038600	1249	364
PKA1H1_STAND_140038700	1161	1249
PKA1H1_STAND_140038800	1774	1161
PKA1H1_STAND_140038900	1276	1774
PKA1H1_STAND_140039000	1490	1276
PKA1H1_STAND_140039100	937	1490
PKA1H1_STAND_140039200	608	937
PKA1H1_STAND_140039300	4685	608
PKA1H1_STAND_140039500	662	4685
PKA1H1_STAND_140039600	534	662
PKA1H1_STAND_140039700	3875	534
PKA1H1_STAND_140039900	1382	3875
PKA1H1_STAND_140040000	798	1382
PKA1H1_STAND_140040100	936	798
PKA1H1_STAND_140040200	1838	936
PKA1H1_STAND_140040300	1907	1838
PKA1H1_STAND_140040400	5722	1907
PKA1H1_STAND_140040600	1708	5722
PKA1H1_STAND_140040700	2551	1708
PKA1H1_STAND_140040800	1055	2551
PKA1H1_STAND_140040900	3624	1055
PKA1H1_STAND_140041000	1217	3624
PKA1H1_STAND_140041100	12193	1217
PKA1H1_STAND_140041500	4460	12193
PKA1H1_STAND_140041600	3574	4460
PKA1H1_STAND_140041800	930	3574
PKA1H1_STAND_140041900	1865	930
PKA1H1_STAND_140042000	2133	1865
PKA1H1_STAND_140042100	1938	2133
PKA1H1_STAND_140042200	741	1938
PKA1H1_STAND_140042300	3007	741
PKA1H1_STAND_140042400	1297	3007
PKA1H1_STAND_140042500	9310	1297
PKA1H1_STAND_140042700	1565	9310
PKA1H1_STAND_140042800	562	1565
PKA1H1_STAND_140042900	1283	562
PKA1H1_STAND_140043000	2995	1283
PKA1H1_STAND_140043100	3418	2995
PKA1H1_STAND_140043200	48	3418
PKA1H1_STAND_140043300	9723	48
PKA1H1_STAND_140043500	1972	9723
PKA1H1_STAND_140043600	2044	1972
PKA1H1_STAND_140043700	1845	2044
PKA1H1_STAND_140043800	1476	1845
PKA1H1_STAND_140043900	2815	1476
PKA1H1_STAND_140044000	591	2815
PKA1H1_STAND_140044100	1112	591
PKA1H1_STAND_140044200	595	1112
PKA1H1_STAND_140044300	385	595
PKA1H1_STAND_140044400	1050	385
PKA1H1_STAND_140044500	9336	1050
PKA1H1_STAND_140044600	7475	9336
PKA1H1_STAND_140044700	3646	7475
PKA1H1_STAND_140044800	762	3646
PKA1H1_STAND_140044900	7609	762
PKA1H1_STAND_140045100	2392	7609
PKA1H1_STAND_140045200	1569	2392
PKA1H1_STAND_140045300	922	1569
PKA1H1_STAND_140045400	655	922
PKA1H1_STAND_140045500	651	655
PKA1H1_STAND_140045600	4056	651
PKA1H1_STAND_140045800	3055	4056
PKA1H1_STAND_140045900	16665	3055
PKA1H1_STAND_140046100	13277	16665
PKA1H1_STAND_140046200	3794	13277
PKA1H1_STAND_140046300	3819	3794
PKA1H1_STAND_140046500	1103	3819
PKA1H1_STAND_140046600	169	1103
PKA1H1_STAND_140046700	1701	169
PKA1H1_STAND_140046800	3662	1701
PKA1H1_STAND_140046900	964	3662
PKA1H1_STAND_140047000	2022	964
PKA1H1_STAND_140047100	22142	2022
PKA1H1_STAND_140047400	1724	22142
PKA1H1_STAND_140047500	552	1724
PKA1H1_STAND_140047600	1308	552
PKA1H1_STAND_140047700	956	1308
PKA1H1_STAND_140047800	3540	956
PKA1H1_STAND_140047900	1938	3540
PKA1H1_STAND_140048000	3356	1938
PKA1H1_STAND_140048100	956	3356
PKA1H1_STAND_140048200	3543	956
PKA1H1_STAND_140048300	1939	3543
PKA1H1_STAND_140048400	3481	1939
PKA1H1_STAND_140048500	1873	3481
PKA1H1_STAND_140048600	935	1873
PKA1H1_STAND_140048700	1701	935
PKA1H1_STAND_140048800	6296	1701
PKA1H1_STAND_140049000	597	6296
PKA1H1_STAND_140049100	1113	597
PKA1H1_STAND_140049200	1610	1113
PKA1H1_STAND_140049300	7073	1610
PKA1H1_STAND_140049500	3488	7073
PKA1H1_STAND_140049700	2764	3488
PKA1H1_STAND_140049900	1490	2764
PKA1H1_STAND_140050000	1878	1490
PKA1H1_STAND_140050100	456	1878
PKA1H1_STAND_140050200	1266	456
PKA1H1_STAND_140050300	2887	1266
PKA1H1_STAND_140050400	984	2887
PKA1H1_STAND_140050500	769	984
PKA1H1_STAND_140050600	3963	769
PKA1H1_STAND_140050700	875	3963
PKA1H1_STAND_140050800	687	875
PKA1H1_STAND_140050900	573	687
PKA1H1_STAND_140051000	3115	573
PKA1H1_STAND_140051100	1750	3115
PKA1H1_STAND_140051200	5067	1750
PKA1H1_STAND_140051400	1043	5067
PKA1H1_STAND_140051500	12187	1043
PKA1H1_STAND_140051800	11395	12187
PKA1H1_STAND_140052000	536	11395
PKA1H1_STAND_140052100	2158	536
PKA1H1_STAND_140052200	3126	2158
PKA1H1_STAND_140052400	278	3126
PKA1H1_STAND_140052500	656	278
PKA1H1_STAND_140052600	7325	656
PKA1H1_STAND_140052800	54	7325
PKA1H1_STAND_140052900	1305	54
PKA1H1_STAND_140053000	3548	1305
PKA1H1_STAND_140053100	10019	3548
PKA1H1_STAND_140053300	1177	10019
PKA1H1_STAND_140053400	663	1177
PKA1H1_STAND_140053500	4584	663
PKA1H1_STAND_140053600	1154	4584
PKA1H1_STAND_140053700	2090	1154
PKA1H1_STAND_140053800	290	2090
PKA1H1_STAND_140053900	637	290
PKA1H1_STAND_140054000	263	637
PKA1H1_STAND_140054100	164	263
PKA1H1_STAND_140054200	1454	164
PKA1H1_STAND_140054300	795	1454
PKA1H1_STAND_140054400	573	795
PKA1H1_STAND_140054500	5624	573
PKA1H1_STAND_140054700	1448	5624
PKA1H1_STAND_140054800	1014	1448
PKA1H1_STAND_140054900	1313	1014
PKA1H1_STAND_140055000	5464	1313
PKA1H1_STAND_140055200	1226	5464
PKA1H1_STAND_140055300	1369	1226
PKA1H1_STAND_140055400	1538	1369
PKA1H1_STAND_140055500	24125	1538
PKA1H1_STAND_140055900	1614	24125
PKA1H1_STAND_140056000	2067	1614
PKA1H1_STAND_140056100	1183	2067
PKA1H1_STAND_140056200	19089	1183
PKA1H1_STAND_140056300	12298	19089
PKA1H1_STAND_140056400	2113	12298
PKA1H1_STAND_140056500	2891	2113
PKA1H1_STAND_140056700	2344	2891
PKA1H1_STAND_140056800	1166	2344
PKA1H1_STAND_140056900	6660	1166
PKA1H1_STAND_140057200	6155	6660
PKA1H1_STAND_140057400	229	6155
PKA1H1_STAND_140057500	4465	229
PKA1H1_STAND_140057700	18488	4465
PKA1H1_STAND_140057900	16373	18488
PKA1H1_STAND_140058100	16	16373
PKA1H1_STAND_140058200	1620	16
PKA1H1_STAND_140058300	728	1620
PKA1H1_STAND_140058400	19332	728
PKA1H1_STAND_140058700	3504	19332
PKA1H1_STAND_140058900	4207	3504
PKA1H1_STAND_140059100	2350	4207
PKA1H1_STAND_140059200	1274	2350
PKA1H1_STAND_140059300	892	1274
PKA1H1_STAND_140059400	704	892
PKA1H1_STAND_140059500	3720	704
PKA1H1_STAND_140059600	7148	3720
PKA1H1_STAND_140059800	245	7148
PKA1H1_STAND_140059900	5060	245
PKA1H1_STAND_140060000	7266	5060
PKA1H1_STAND_140060100	4604	7266
PKA1H1_STAND_140060200	3117	4604
PKA1H1_STAND_140060300	8423	3117
PKA1H1_STAND_140060600	1487	8423
PKA1H1_STAND_140060700	13839	1487
PKA1H1_STAND_140061000	2067	13839
PKA1H1_STAND_140061100	1775	2067
PKA1H1_STAND_140061200	1842	1775
PKA1H1_STAND_140061300	1011	1842
PKA1H1_STAND_140061400	537	1011
PKA1H1_STAND_140061500	1960	537
PKA1H1_STAND_140061600	1902	1960
PKA1H1_STAND_140061700	834	1902
PKA1H1_STAND_140061800	240	834
PKA1H1_STAND_140061900	2125	240
PKA1H1_STAND_140062000	13156	2125
PKA1H1_STAND_140062300	1109	13156
PKA1H1_STAND_140062400	1367	1109
PKA1H1_STAND_140062500	2696	1367
PKA1H1_STAND_140062600	1071	2696
PKA1H1_STAND_140062700	2472	1071
PKA1H1_STAND_140062800	1592	2472
PKA1H1_STAND_140062900	2144	1592
PKA1H1_STAND_140063000	1542	2144
PKA1H1_STAND_140063100	1012	1542
PKA1H1_STAND_140063200	2057	1012
PKA1H1_STAND_140063300	1435	2057
PKA1H1_STAND_140063400	278	1435
PKA1H1_STAND_140063500	12644	278
PKA1H1_STAND_140063800	3139	12644
PKA1H1_STAND_140063900	3210	3139
PKA1H1_STAND_140064000	4070	3210
PKA1H1_STAND_140064100	2410	4070
PKA1H1_STAND_140064200	6128	2410
PKA1H1_STAND_140064300	2364	6128
PKA1H1_STAND_140064400	21254	2364
PKA1H1_STAND_140064700	4468	21254
PKA1H1_STAND_140064800	1086	4468
PKA1H1_STAND_140064900	1252	1086
PKA1H1_STAND_140065000	402	1252
PKA1H1_STAND_140065100	1400	402
PKA1H1_STAND_140065200	3092	1400
PKA1H1_STAND_140065300	853	3092
PKA1H1_STAND_140065400	1434	853
PKA1H1_STAND_140065500	595	1434
PKA1H1_STAND_140065600	9394	595
PKA1H1_STAND_140065800	1573	9394
PKA1H1_STAND_140065900	7013	1573
PKA1H1_STAND_140066000	1160	7013
PKA1H1_STAND_140066100	21758	1160
PKA1H1_STAND_140066200	1538	21758
PKA1H1_STAND_140066300	3972	1538
PKA1H1_STAND_140066400	4971	3972
PKA1H1_STAND_140066600	984	4971
PKA1H1_STAND_140066700	1532	984
PKA1H1_STAND_140066800	278	1532
PKA1H1_STAND_140066900	635	278
PKA1H1_STAND_140067000	1495	635
PKA1H1_STAND_140067100	682	1495
PKA1H1_STAND_140067200	421	682
PKA1H1_STAND_140067300	1313	421
PKA1H1_STAND_140067400	894	1313
PKA1H1_STAND_140067500	1666	894
PKA1H1_STAND_140067600	2180	1666
PKA1H1_STAND_140067700	120	2180
PKA1H1_STAND_140067800	1183	120
PKA1H1_STAND_140067900	743	1183
PKA1H1_STAND_140068000	2674	743
PKA1H1_STAND_140068100	603	2674
PKA1H1_STAND_140068200	3751	603
PKA1H1_STAND_140068300	2214	3751
PKA1H1_STAND_140068400	737	2214
PKA1H1_STAND_140068500	1966	737
PKA1H1_STAND_140068600	1716	1966
PKA1H1_STAND_140068700	1363	1716
PKA1H1_STAND_140068800	655	1363
PKA1H1_STAND_140068900	8912	655
PKA1H1_STAND_140069100	5518	8912
PKA1H1_STAND_140069200	42793	5518
PKA1H1_STAND_140069300	2642	42793
PKA1H1_STAND_140069400	320	2642
PKA1H1_STAND_140069500	1271	320
PKA1H1_STAND_140069600	3591	1271
PKA1H1_STAND_140069800	505	3591
PKA1H1_STAND_140069900	553	505
PKA1H1_STAND_140070000	902	553
PKA1H1_STAND_140070100	1230	902
PKA1H1_STAND_140070200	432	1230
PKA1H1_STAND_140070300	3932	432
PKA1H1_STAND_140070400	1857	3932
PKA1H1_STAND_140070500	425	1857
PKA1H1_STAND_140070600	1490	425
PKA1H1_STAND_140070700	3345	1490
PKA1H1_STAND_140070800	15305	3345
PKA1H1_STAND_140071100	1163	15305
PKA1H1_STAND_140071200	3415	1163
PKA1H1_STAND_140071400	1240	3415
PKA1H1_STAND_140071500	1270	1240
PKA1H1_STAND_140071600	1840	1270
PKA1H1_STAND_140071700	1957	1840
PKA1H1_STAND_140071900	3022	1957
PKA1H1_STAND_140072100	4786	3022
PKA1H1_STAND_140072200	291	4786
PKA1H1_STAND_140072300	374	291
PKA1H1_STAND_140072400	2064	374
PKA1H1_STAND_140072500	1626	2064
PKA1H1_STAND_140072600	712	1626
PKA1H1_STAND_140072700	668	712
PKA1H1_STAND_140072800	1386	668
PKA1H1_STAND_140072900	931	1386
PKA1H1_STAND_140073000	1763	931
PKA1H1_STAND_140073100	1306	1763
PKA1H1_STAND_140073200	4275	1306
PKA1H1_STAND_140073300	12188	4275
PKA1H1_STAND_140073500	543	12188
PKA1H1_STAND_140073600	1635	543
PKA1H1_STAND_140073700	1429	1635
PKA1H1_STAND_140073800	719	1429
PKA1H1_STAND_140073900	6756	719
PKA1H1_STAND_140074100	663	6756
PKA1H1_STAND_140074200	542	663
PKA1H1_STAND_140074300	2076	542
PKA1H1_STAND_140074400	4216	2076
PKA1H1_STAND_140074500	2139	4216
PKA1H1_STAND_140074600	1548	2139
PKA1H1_STAND_140074700	1392	1548
PKA1H1_STAND_140074800	919	1392
PKA1H1_STAND_140074900	5938	919
PKA1H1_STAND_140075100	586	5938
PKA1H1_STAND_140075200	3694	586
PKA1H1_STAND_140075300	1892	3694
PKA1H1_STAND_140075400	1202	1892
PKA1H1_STAND_140075500	1060	1202
PKA1H1_STAND_140075600	4667	1060
PKA1H1_STAND_140075800	10733	4667
PKA1H1_STAND_140076100	2094	10733
PKA1H1_STAND_140076200	1339	2094
PKA1H1_STAND_140076300	1155	1339
PKA1H1_STAND_140076400	4209	1155
PKA1H1_STAND_140076600	2155	4209
PKA1H1_STAND_140076700	893	2155
PKA1H1_STAND_140076800	5074	893
PKA1H1_STAND_140077000	2148	5074
PKA1H1_STAND_140077100	1198	2148
PKA1H1_STAND_140077200	4461	1198
PKA1H1_STAND_140077300	6166	4461
PKA1H1_STAND_140077400	6115	6166
PKA1H1_STAND_140077600	2726	6115
PKA1H1_STAND_140077700	7092	2726
PKA1H1_STAND_140077900	8095	7092
PKA1H1_STAND_140078100	3293	8095
PKA1H1_STAND_140078200	12479	3293
PKA1H1_STAND_140078400	0	12479
